Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000130150,ENST00000380492,0.12002,0.062721,0.25235,1.0,6.129e-12,8.3121e-07,0.75163,2.0517
ENSG00000106330,ENST00000393950,0.85999,0.60509,1.2496,9.6234e-07,0.23424,0.76576,0.97248,0.20852
ENSG00000155363,ENST00000369645,0.35984,0.27861,0.47,0.99624,1.1602e-11,0.0037606,0.73367,4.0916
ENSG00000073146,ENST00000262794,0.76469,0.65525,0.89594,1.8873e-28,0.0049374,0.99506,0.9209,1.3182
ENSG00000079931,ENST00000367963,0.93085,0.75875,1.15,4.3416000000000003e-20,0.66654,0.33346,1.1225,-1.4352
ENSG00000060762,ENST00000360961,0.43286,0.23701,0.85435,0.24327,0.027012,0.72972,0.80261,1.0077
ENSG00000238205,ENST00000423387,,,,,,,0.89596,0.5049
ENSG00000143158,ENST00000271373,0.98883,0.68982,1.4509,3.3385e-07,0.41474,0.58526,0.79753,1.068
ENSG00000129255,ENST00000250124,0.65118,0.45011,0.96562,0.00012516,0.040296,0.95958,0.93812,0.4551
ENSG00000107186,ENST00000319217,0.97866,0.87981,1.0906,3.6992e-78,0.99995,5.2305e-05,1.265,-5.6613
ENSG00000197629,ENST00000361050,,,,,,,0.99516,0.061202
ENSG00000103152,ENST00000356432,1.0401,0.78825,1.3907,3.0523e-12,0.70066,0.29934,1.0951,-0.82661
ENSG00000124383,ENST00000244230,0.42675,0.32343,0.57062,0.072095,3.2705e-06,0.9279,0.90758,1.1009
ENSG00000135698,ENST00000258169,1.1455,0.83478,1.5999,3.6444e-10,0.72655,0.27345,1.4795,-2.7575
ENSG00000196199,ENST00000361479,0.51574,0.40619,0.66124,4.4382e-06,1.2423e-05,0.99998,0.86549,1.8323
ENSG00000051825,ENST00000606320,0.6047,0.50899,0.72197,2.3119e-16,1.4293e-06,1.0,0.89284,1.7018
ENSG00000178802,ENST00000352410,0.82262,0.62345,1.0999,5.589e-10,0.16584,0.83416,0.98063,0.18913
ENSG00000204420,ENST00000649779,0.90849,0.64913,1.2973,1.1924e-07,0.31638,0.68362,0.94495,0.41903
ENSG00000117400,ENST00000372470,0.84708,0.70135,1.0292,2.4204999999999997e-21,0.2258,0.7742,0.8417,1.8891
ENSG00000168303,ENST00000306984,0.94422,0.63924,1.4341,4.908e-06,0.32703,0.67297,1.1869,-1.2287
ENSG00000008382,ENST00000599840,0.9459,0.76306,1.1817,1.6021e-18,0.68571,0.31429,0.99266,0.081398
ENSG00000005381,ENST00000225275,0.82106,0.66357,1.0237,2.1251e-16,0.13281,0.86719,0.95752,0.57689
ENSG00000130830,ENST00000369534,0.15694,0.085934,0.30976,0.99998,4.4955e-10,1.5701e-05,0.79425,1.6854
ENSG00000108852,ENST00000269095,0.71782,0.56078,0.92844,1.0191e-10,0.020031,0.97997,0.83115,1.9858
ENSG00000161647,ENST00000398389,0.59496,0.47203,0.75677,4.2042e-09,0.00024392,0.99976,0.81257,2.2081
ENSG00000082126,ENST00000409474,0.92551,0.78121,1.1017,6.4576e-29,0.81208,0.18792,0.93832,0.74079
ENSG00000150054,ENST00000683449,0.78473,0.63755,0.97293,1.9605e-16,0.052125,0.94787,0.92364,0.85797
ENSG00000154889,ENST00000588072,0.63999,0.47419,0.87745,1.8742e-06,0.011835,0.98816,0.8695,1.2348
ENSG00000186732,ENST00000443721,0.44187,0.29915,0.67113,0.098198,0.001518,0.90028,0.67706,2.9328
ENSG00000066382,ENST00000358117,0.15147,0.079159,0.31848,0.99994,5.8458e-09,6.2307e-05,0.73913,2.146
ENSG00000133030,ENST00000651222,0.25111,0.20367,0.31191,1.0,1.4307e-41,6.3611e-20,0.79324,4.8867
ENSG00000128309,ENST00000429360,0.94786,0.69863,1.3071,1.8156e-09,0.42926,0.57074,1.0444,-0.41116
ENSG00000115204,ENST00000380044,1.0824,0.81343,1.4608,6.5295e-12,0.74305,0.25695,0.9157,0.52869
ENSG00000156968,ENST00000396385,0.92972,0.67336,1.3075,2.1061e-08,0.36726,0.63274,0.94142,0.40712
ENSG00000254858,ENST00000599612,1.0322,0.75224,1.4417,1.9027e-09,0.56785,0.43215,0.98112,0.13382
ENSG00000158887,ENST00000533357,0.46601,0.3034,0.7409,0.063565,0.0063567,0.93008,0.80625,1.4725
ENSG00000197965,ENST00000359523,0.54558,0.36936,0.82864,0.0034601,0.012552,0.98399,0.83807,1.2601
ENSG00000149573,ENST00000278937,1.3072,0.98661,1.7558,6.2639e-14,0.93297,0.067032,1.1058,-0.74809
ENSG00000160588,ENST00000278949,0.92645,0.6666,1.3125,4.4791e-08,0.35397,0.64603,0.93944,0.44354
ENSG00000153029,ENST00000367580,1.1631,0.91361,1.4954,1.5592e-17,0.94714,0.052859,0.921,0.68979
ENSG00000170262,ENST00000303645,0.92023,0.54009,1.6604,0.0016208,0.25295,0.74543,1.0917,-0.57618
ENSG00000135324,ENST00000257776,1.1481,0.80782,1.6683,2.5283e-08,0.62981,0.37019,0.99173,0.054652
ENSG00000158186,ENST00000423968,0.19108,0.094114,0.43726,0.99248,1.7316e-05,0.0075068,0.55501,3.1613
ENSG00000260314,ENST00000569591,0.60228,0.49092,0.74409,9.7575e-12,4.5829e-05,0.99995,1.4337,-5.4332
ENSG00000011028,ENST00000303375,0.40727,0.34145,0.4883,0.3113,4.314e-15,0.6887,0.83737,3.103
ENSG00000020922,ENST00000323929,0.67597,0.55099,0.83514,3.6029e-14,0.0012405,0.99876,0.93328,0.83102
ENSG00000118242,ENST00000263268,1.0869,0.81681,1.4668,5.9968e-12,0.74964,0.25036,0.99462,0.0368
ENSG00000179010,ENST00000382581,0.10759,0.038234,0.51041,0.93892,0.0014819,0.059602,1.0077,-0.043951
ENSG00000178988,ENST00000320848,0.84707,0.51063,1.4782,0.0013117,0.21381,0.78488,1.0325,-0.18143
ENSG00000101189,ENST00000370487,0.23217,0.12133,0.48816,0.98121,5.129e-05,0.01874,0.81815,1.2918
ENSG00000172938,ENST00000309106,,,,,,,0.94812,0.44989
ENSG00000184350,ENST00000389832,,,,,,,1.0753,-0.66853
ENSG00000172935,ENST00000309099,0.60863,0.24884,1.9159,0.1604,0.14342,0.69618,1.0505,-0.46982
ENSG00000182170,ENST00000332314,,,,,,,1.0009,-0.0072129
ENSG00000170255,ENST00000526914,,,,,,,1.0436,-0.36932
ENSG00000183695,ENST00000329773,,,,,,,0.9616,0.32942
ENSG00000179826,ENST00000621697,0.85004,0.56141,1.3289,5.2338e-05,0.21785,0.7821,1.0872,-0.75579
ENSG00000179817,ENST00000314254,0.73021,0.47542,1.1609,0.00039173,0.11725,0.88236,0.98514,0.12752
ENSG00000037757,ENST00000040663,1.172,0.88457,1.5742,5.4113e-13,0.85851,0.14149,0.98439,0.15127
ENSG00000278619,ENST00000614766,0.9581,0.69391,1.3474,1.3161e-08,0.42087,0.57913,0.92875,0.65461
ENSG00000122687,ENST00000242257,1.3701,0.91667,2.1097,4.1588e-07,0.6667,0.3333,1.0209,-0.15961
ENSG00000171861,ENST00000304478,0.88548,0.64906,1.2287,1.1919e-08,0.29092,0.70908,1.0699,-0.69286
ENSG00000161010,ENST00000292586,1.0055,0.75229,1.3639,6.4515e-11,0.58971,0.41029,1.0839,-0.73612
ENSG00000134042,ENST00000398439,0.90199,0.66831,1.2367,2.2243e-09,0.33435,0.66565,1.1479,-1.0724
ENSG00000179832,ENST00000326134,1.0046,0.86484,1.1714,2.2871e-40,0.99442,0.0055787,1.3993,-6.2305
ENSG00000185038,ENST00000389758,0.86836,0.76767,0.98471,1.1021e-50,0.58792,0.41208,0.95577,0.87249
ENSG00000171495,ENST00000399564,0.84836,0.75076,0.96099,3.0633999999999997e-50,0.26331,0.73669,1.0656,-1.2135
ENSG00000204839,ENST00000398882,0.91641,0.74698,1.1322,8.9052e-20,0.59485,0.40515,1.1417,-1.939
ENSG00000184313,ENST00000421030,0.87447,0.75084,1.0224,1.5858e-33,0.50966,0.49034,0.95794,0.73328
ENSG00000117501,ENST00000367759,0.93667,0.79135,1.1139,1.3085000000000002e-29,0.86322,0.13678,1.0416,-0.5653
ENSG00000169288,ENST00000315567,0.73698,0.54605,1.0104,1.0066e-07,0.061109,0.93889,0.91846,0.68661
ENSG00000159111,ENST00000351111,0.70741,0.46721,1.1059,0.00031749,0.094934,0.90475,0.93644,0.49953
ENSG00000174547,ENST00000310999,1.0983,0.77894,1.5816,1.9009e-08,0.59375,0.40625,0.99222,0.051834
ENSG00000262814,ENST00000333676,0.61738,0.40196,0.98157,0.0021373,0.048472,0.94939,0.93438,0.45866
ENSG00000172172,ENST00000306185,1.1389,0.86318,1.5229,4.1208e-13,0.84026,0.15974,1.0475,-0.29795
ENSG00000180992,ENST00000372014,0.73605,0.43199,1.3281,0.0054309,0.15101,0.84356,0.92048,0.47295
ENSG00000137547,ENST00000260102,0.85807,0.62146,1.2068,7.4603e-08,0.23547,0.76453,0.92095,0.65065
ENSG00000166902,ENST00000300151,0.74967,0.51305,1.1245,3.3112e-05,0.11319,0.88678,0.96149,0.29773
ENSG00000158042,ENST00000288937,0.66916,0.39273,1.2074,0.009702,0.11398,0.87632,1.1219,-0.79597
ENSG00000112110,ENST00000367034,0.76417,0.51735,1.1606,4.6485e-05,0.13062,0.86933,1.0106,-0.068682
ENSG00000115364,ENST00000393909,0.91084,0.68453,1.2293,2.354e-10,0.37197,0.62803,1.0447,-0.36542
ENSG00000112651,ENST00000388752,0.78015,0.57502,1.0759,6.0082e-08,0.11055,0.88945,0.98728,0.1111
ENSG00000242485,ENST00000344843,1.0495,0.74434,1.5113,3.4303e-08,0.52951,0.47049,1.3581,-2.0803
ENSG00000197345,ENST00000362034,0.73198,0.51502,1.0636,8.7536e-06,0.084692,0.9153,0.99048,0.064405
ENSG00000082515,ENST00000523037,0.83271,0.61376,1.1483,1.837e-08,0.1911,0.8089,0.91867,0.55945
ENSG00000214026,ENST00000397298,,,,,,,0.30736,2.6642
ENSG00000143314,ENST00000361531,0.55801,0.37335,0.85924,0.0034633,0.018085,0.97845,0.85629,1.0282
ENSG00000108826,ENST00000225969,0.27441,0.13516,0.62795,0.84521,0.00228,0.15251,1.0164,-0.097314
ENSG00000086504,ENST00000199706,0.95328,0.6947,1.3314,6.9311e-09,0.42148,0.57852,1.3202,-2.4705
ENSG00000114686,ENST00000264995,0.97084,0.76056,1.2519,8.7368e-15,0.65436,0.34564,0.94946,0.44573
ENSG00000185414,ENST00000338148,0.5811,0.35848,0.98567,0.012251,0.052103,0.93565,0.89553,0.61387
ENSG00000106591,ENST00000223324,0.64412,0.42541,1.007,0.00087348,0.055877,0.94325,0.89438,0.69187
ENSG00000243147,ENST00000296102,0.49303,0.25766,1.0366,0.14149,0.062128,0.79638,1.0119,-0.044775
ENSG00000130312,ENST00000252602,1.1982,0.70321,2.1619,0.00049225,0.38021,0.6193,1.1634,-0.78063
ENSG00000132313,ENST00000337109,0.83401,0.57649,1.2367,5.0755e-06,0.19961,0.80038,0.99888,0.0071479
ENSG00000171421,ENST00000505059,0.35707,0.12689,1.6939,0.34561,0.094009,0.56038,1.1154,-0.56701
ENSG00000116221,ENST00000360840,0.77016,0.58599,1.0253,1.3518e-09,0.079269,0.92073,0.97854,0.21339
ENSG00000204316,ENST00000309352,0.97835,0.78141,1.2354,1.6964e-17,0.75387,0.24613,1.0161,-0.15663
ENSG00000154719,ENST00000352957,0.78685,0.60095,1.0432,4.581e-10,0.099517,0.90048,1.0473,-0.40985
ENSG00000105364,ENST00000253099,0.99605,0.75787,1.3261,3.7706e-12,0.62038,0.37962,0.9249,0.66772
ENSG00000185608,ENST00000333130,0.73324,0.50683,1.0873,2.5227e-05,0.094427,0.90555,1.0502,-0.33437
ENSG00000182154,ENST00000371443,0.60486,0.24729,1.904,0.16192,0.14245,0.69563,0.83788,0.95847
ENSG00000198015,ENST00000549982,0.94761,0.64852,1.4214,2.3203e-06,0.33941,0.66059,1.0103,-0.058058
ENSG00000055950,ENST00000318364,0.70899,0.4274,1.2372,0.0040707,0.12859,0.86734,0.92068,0.51215
ENSG00000135900,ENST00000258383,0.81121,0.57533,1.1682,1.1414e-06,0.1666,0.8334,1.0279,-0.23803
ENSG00000278845,ENST00000613675,0.52555,0.36978,0.76368,0.0020129,0.0039209,0.99407,0.85199,1.2555
ENSG00000259494,ENST00000312475,0.8388,0.61484,1.1639,3.0305e-08,0.20239,0.79761,1.1617,-1.2715
ENSG00000136522,ENST00000476781,0.91126,0.68484,1.2298,2.3316e-10,0.37305,0.62695,1.1478,-1.0657
ENSG00000175581,ENST00000310614,0.48687,0.32962,0.73947,0.020033,0.0043997,0.97557,0.83976,1.0704
ENSG00000149792,ENST00000279242,0.76169,0.50306,1.1908,0.00014978,0.13705,0.8628,0.87245,0.80276
ENSG00000136897,ENST00000374865,0.61698,0.38062,1.0465,0.0073386,0.069034,0.92363,1.1382,-0.80632
ENSG00000111639,ENST00000229238,0.40108,0.21961,0.79162,0.35965,0.016714,0.62363,0.93158,0.3764
ENSG00000172590,ENST00000397496,0.85802,0.59857,1.259,1.8934e-06,0.23047,0.76952,1.0265,-0.13767
ENSG00000204822,ENST00000258105,0.93358,0.53091,1.7535,0.0030375,0.25322,0.74374,1.1635,-0.87932
ENSG00000183617,ENST00000330133,0.76716,0.4916,1.243,0.00043736,0.15038,0.84918,0.95282,0.27505
ENSG00000162910,ENST00000336520,0.6618,0.37636,1.2431,0.016413,0.11904,0.86455,0.82083,1.0261
ENSG00000173141,ENST00000309594,0.78944,0.28054,3.745,0.18505,0.16988,0.64507,1.1419,-0.73866
ENSG00000167862,ENST00000301585,0.65306,0.44694,0.97957,0.00019003,0.045436,0.95437,0.92951,0.49301
ENSG00000143436,ENST00000368830,0.90713,0.66106,1.2669,1.5626e-08,0.32982,0.67018,1.071,-0.55634
ENSG00000048544,ENST00000053468,0.83587,0.60142,1.1842,2.1262e-07,0.19899,0.80101,0.98697,0.086132
ENSG00000181991,ENST00000325844,1.1109,0.81883,1.532,1.1055e-10,0.72001,0.27999,1.0799,-0.54598
ENSG00000128626,ENST00000308018,0.83275,0.47358,1.5642,0.00507,0.20575,0.78918,1.0306,-0.18163
ENSG00000120333,ENST00000476371,0.85182,0.56258,1.3317,5.1335e-05,0.21958,0.78037,0.9161,0.47584
ENSG00000116898,ENST00000373116,0.81337,0.59273,1.136,9.5358e-08,0.16205,0.83795,0.97307,0.20597
ENSG00000182180,ENST00000372945,0.45521,0.2379,0.95713,0.20318,0.04574,0.75108,1.0262,-0.14781
ENSG00000239789,ENST00000285298,0.53112,0.29081,1.0483,0.079158,0.067161,0.85368,0.90492,0.50257
ENSG00000096080,ENST00000372133,0.88017,0.61929,1.279,7.0934e-07,0.26352,0.73648,1.1195,-0.82607
ENSG00000204568,ENST00000259873,0.95163,0.70141,1.3123,1.6916e-09,0.43742,0.56258,1.0211,-0.16511
ENSG00000163319,ENST00000295491,1.0013,0.71011,1.4418,6.3848e-08,0.45876,0.54124,0.88625,0.63531
ENSG00000122140,ENST00000241600,0.6874,0.44755,1.0929,0.00070387,0.087464,0.91183,0.9224,0.67967
ENSG00000266472,ENST00000614145,0.80504,0.47248,1.4526,0.0032634,0.18992,0.80681,0.84941,0.70034
ENSG00000175110,ENST00000680020,0.68237,0.51052,0.92554,1.7738e-07,0.022069,0.97793,0.99825,0.015799
ENSG00000181610,ENST00000313608,0.70776,0.46744,1.1065,0.00031585,0.095184,0.9045,1.0223,-0.14616
ENSG00000062582,ENST00000317534,0.68878,0.46084,1.0606,0.00025605,0.076504,0.92324,1.0225,-0.14204
ENSG00000131368,ENST00000253686,0.86746,0.58039,1.3357,2.2575e-05,0.23654,0.76343,1.0294,-0.18549
ENSG00000125901,ENST00000380325,1.1475,0.8411,1.5922,1.5021e-10,0.7465,0.2535,1.0115,-0.083402
ENSG00000113048,ENST00000261413,0.87954,0.68904,1.1342,1.6823e-13,0.32884,0.67116,0.98046,0.18188
ENSG00000147586,ENST00000276585,0.64933,0.36927,1.2196,0.018258,0.11272,0.86902,1.1379,-0.89739
ENSG00000112996,ENST00000507110,0.95933,0.74946,1.2408,2.6163e-14,0.60835,0.39165,1.1194,-1.2155
ENSG00000102738,ENST00000323563,0.74286,0.56069,0.99781,9.4583e-09,0.055509,0.94449,0.93644,0.58557
ENSG00000090263,ENST00000324787,0.98609,0.62072,1.6322,0.00012753,0.31859,0.68128,0.85299,0.70875
ENSG00000074071,ENST00000397375,0.90204,0.57803,1.4615,0.00011854,0.26045,0.73943,1.2497,-1.9497
ENSG00000061794,ENST00000081029,0.88727,0.66068,1.2098,1.545e-09,0.30508,0.69492,0.97188,0.23496
ENSG00000134056,ENST00000256441,0.67872,0.40915,1.1844,0.0055006,0.11091,0.88359,0.83768,0.76392
ENSG00000144029,ENST00000272418,0.51998,0.38326,0.71707,0.00038179,0.0007637,0.99885,1.0446,-0.44387
ENSG00000243927,ENST00000399312,0.45899,0.25132,0.90593,0.17683,0.036715,0.78645,1.0543,-0.28907
ENSG00000125445,ENST00000245539,0.49594,0.3229,0.7885,0.028343,0.010774,0.96088,1.0187,-0.14075
ENSG00000135972,ENST00000258455,0.75161,0.59195,0.96365,4.9746e-12,0.037476,0.96252,0.98313,0.15783
ENSG00000148187,ENST00000344641,0.71678,0.49545,1.0629,3.3911e-05,0.081174,0.91879,1.0115,-0.087368
ENSG00000124532,ENST00000378386,0.76067,0.59078,0.99019,5.9425e-11,0.05497,0.94503,0.886,1.1221
ENSG00000196588,ENST00000355630,0.23948,0.1685,0.34799,1.0,4.2998e-16,6.9484e-08,0.97983,0.30099
ENSG00000186260,ENST00000571589,0.27817,0.20713,0.37928,1.0,4.4475e-17,1.3915e-07,0.94662,0.83383
ENSG00000053372,ENST00000330263,0.24436,0.13896,0.45897,0.99364,4.3122e-06,0.0063525,1.0125,-0.091797
ENSG00000156738,ENST00000345732,0.6031,0.4083,0.916,0.00084563,0.028186,0.97097,0.99152,0.067983
ENSG00000172689,ENST00000308287,0.97565,0.71912,1.3455,1.0856e-09,0.48843,0.51157,1.0411,-0.31576
ENSG00000071203,ENST00000016913,1.1823,0.87602,1.621,1.58e-11,0.81388,0.18612,1.046,-0.35459
ENSG00000204979,ENST00000378186,1.1412,0.80936,1.6433,1.1653e-08,0.64355,0.35645,0.97823,0.12346
ENSG00000166928,ENST00000300187,1.0789,0.74574,1.5998,2.681e-07,0.51285,0.48715,1.0474,-0.56251
ENSG00000166961,ENST00000405633,1.0667,0.76219,1.5232,1.2466e-08,0.57091,0.42909,0.96588,0.26155
ENSG00000149534,ENST00000278888,0.93059,0.68213,1.2913,5.0896e-09,0.38402,0.61598,0.99795,0.014734
ENSG00000149516,ENST00000278865,0.72985,0.50449,1.0823,2.6789e-05,0.091596,0.90838,1.1205,-0.81524
ENSG00000110079,ENST00000337908,0.92805,0.68027,1.2877,5.3327e-09,0.37873,0.62127,0.98959,0.076015
ENSG00000214787,ENST00000651255,1.7314,1.2458,2.453,1.2629e-11,0.94223,0.057774,1.0974,-0.47575
ENSG00000166930,ENST00000300190,0.82512,0.55206,1.2705,3.717e-05,0.19269,0.80727,1.028,-0.17923
ENSG00000110077,ENST00000528851,0.92444,0.6449,1.3565,7.5259e-07,0.32346,0.67654,1.0416,-0.28654
ENSG00000166926,ENST00000684409,0.60467,0.35489,1.091,0.018839,0.080522,0.90064,1.0346,-0.1928
ENSG00000166927,ENST00000300184,0.89445,0.63437,1.288,2.9276e-07,0.28872,0.71128,0.95923,0.28792
ENSG00000166959,ENST00000300226,1.1381,0.83886,1.5695,7.2976e-11,0.75308,0.24692,0.96657,0.25162
ENSG00000188981,ENST00000438480,0.28949,0.16463,0.54374,0.94383,0.00014139,0.056033,0.94067,0.51122
ENSG00000120458,ENST00000374979,0.36137,0.25209,0.53024,0.90649,3.6419e-06,0.093509,0.77904,2.522
ENSG00000066697,ENST00000395067,0.39747,0.25019,0.6579,0.41498,0.0021191,0.5829,0.743,2.0106
ENSG00000170903,ENST00000301919,0.37895,0.24673,0.60249,0.62566,0.0003884,0.37396,0.89094,0.93242
ENSG00000178860,ENST00000325509,1.1126,0.75326,1.6899,9.9755e-07,0.50811,0.49189,1.1106,-0.80067
ENSG00000151379,ENST00000281047,0.29588,0.13476,0.76472,0.66524,0.012538,0.32223,0.99796,0.013585
ENSG00000095002,ENST00000233146,0.46583,0.36958,0.59251,0.00029536,3.4015e-07,0.9997,1.3032,-4.3122
ENSG00000113318,ENST00000265081,0.85978,0.73465,1.0104,5.9115000000000005e-31,0.34216,0.65784,1.0827,-1.2946
ENSG00000057468,ENST00000263187,0.93212,0.79646,1.0954,7.8477e-34,0.89654,0.10346,0.97006,0.42223
ENSG00000204410,ENST00000375750,0.72403,0.60309,0.87409,3.1627e-19,0.0029365,0.99706,0.84942,2.0775
ENSG00000116062,ENST00000234420,0.71367,0.59894,0.85473,1.7204e-20,0.0011881,0.99881,1.3068,-5.3226
ENSG00000135097,ENST00000257552,0.27562,0.18441,0.42441,0.9997,1.7085e-09,0.00030365,0.60076,3.8302
ENSG00000153944,ENST00000284073,0.37318,0.25539,0.55976,0.77211,3.4881e-05,0.22786,0.65959,3.0599
ENSG00000188895,ENST00000398532,0.3253,0.23071,0.46844,0.99696,7.0116e-09,0.0030355,0.83708,1.957
ENSG00000174579,ENST00000309993,0.055934,0.022868,0.17607,1.0,5.8721e-12,3.9883e-07,0.7401,2.9466
ENSG00000005302,ENST00000312196,0.13449,0.070286,0.28278,0.99999,2.1458e-10,7.7875e-06,0.77114,1.9728
ENSG00000102854,ENST00000545450,1.1295,0.94497,1.3572,1.5716e-31,0.99725,0.0027507,1.1853,-2.3007
ENSG00000263639,ENST00000582163,0.95286,0.58782,1.6163,0.00032769,0.28608,0.7136,0.91668,0.4166
ENSG00000052802,ENST00000261507,0.59126,0.40869,0.87677,0.00051797,0.018086,0.9814,0.834,1.3064
ENSG00000215183,ENST00000436428,0.57005,0.34364,0.99475,0.020318,0.055192,0.92449,0.98063,0.10874
ENSG00000147065,ENST00000360270,0.041698,0.017048,0.13126,1.0,3.6679e-16,9.019e-10,0.56799,3.9947
ENSG00000038945,ENST00000262101,1.1218,0.89974,1.4103,1.9298e-20,0.96273,0.037267,1.4371,-4.3597
ENSG00000175806,ENST00000317173,1.7276,1.3883,2.1672,1.2943e-26,0.99975,0.00024847,1.6852,-5.069
ENSG00000198736,ENST00000361871,0.85555,0.55702,1.3602,9.393e-05,0.22242,0.77749,1.1159,-0.61736
ENSG00000148450,ENST00000376510,0.89404,0.61185,1.341,4.3693e-06,0.2725,0.7275,0.87533,0.8196
ENSG00000174099,ENST00000308259,0.6178,0.40223,0.98224,0.0021217,0.048667,0.94921,0.86421,0.87879
ENSG00000166343,ENST00000299432,0.79641,0.6011,1.0697,2.0745e-09,0.12104,0.87896,0.91053,0.91015
ENSG00000173531,ENST00000449682,0.75935,0.63103,0.91901,8.025500000000001e-20,0.0137,0.9863,0.85854,1.8983
ENSG00000164078,ENST00000296474,0.84079,0.71458,0.99364,2.4661e-28,0.18823,0.81177,0.9146,1.5624
ENSG00000138379,ENST00000260950,0.37184,0.23827,0.60246,0.67387,0.00043417,0.3257,0.8949,0.9512
ENSG00000125459,ENST00000245564,0.43116,0.31227,0.60636,0.089208,8.1632e-05,0.91071,0.58019,4.4785
ENSG00000163132,ENST00000382723,0.64861,0.40828,1.0736,0.0031147,0.077995,0.91889,1.0838,-0.74942
ENSG00000120149,ENST00000239243,0.54327,0.33514,0.9215,0.022399,0.036833,0.94077,0.93122,0.55968
ENSG00000205362,ENST00000290705,1.0934,0.59867,2.158,0.0035492,0.30161,0.69484,0.94012,0.21879
ENSG00000169688,ENST00000334346,0.50698,0.24971,1.1602,0.15111,0.081895,0.767,1.0103,-0.038228
ENSG00000169715,ENST00000330439,0.41429,0.14722,1.9653,0.29973,0.1108,0.58947,0.96938,0.15974
ENSG00000198417,ENST00000334350,1.1085,0.60695,2.1878,0.0033968,0.30631,0.69029,1.0654,-0.24463
ENSG00000125144,ENST00000379811,0.87472,0.51338,1.5783,0.0020963,0.22856,0.76934,1.0218,-0.081663
ENSG00000205358,ENST00000332374,0.92065,0.54033,1.6612,0.0016171,0.25317,0.74521,1.1165,-0.43105
ENSG00000244020,ENST00000464121,1.5639,0.63938,4.9229,0.058108,0.25522,0.68667,1.0255,-0.095434
ENSG00000205364,ENST00000379818,1.29,0.81204,2.1353,2.5057e-05,0.50314,0.49683,1.0972,-0.36269
ENSG00000187193,ENST00000394485,0.80941,0.4603,1.5203,0.0058002,0.19422,0.79998,0.96953,0.11199
ENSG00000125148,ENST00000245185,0.60801,0.33292,1.2001,0.03901,0.10277,0.85822,0.72901,1.0219
ENSG00000087250,ENST00000200691,0.73449,0.43108,1.3253,0.0054988,0.15013,0.84437,0.89424,0.41307
ENSG00000102891,ENST00000219162,1.1616,0.73121,1.9227,4.5667e-05,0.43424,0.56572,1.1177,-0.44536
ENSG00000182979,ENST00000331320,0.15457,0.10342,0.23801,1.0,3.584e-24,1.7622e-13,0.69843,4.0979
ENSG00000149480,ENST00000278823,0.25266,0.18053,0.36078,1.0,5.9632e-16,1.3679e-07,0.63525,4.5439
ENSG00000057935,ENST00000405094,0.40733,0.30993,0.5423,0.3281,5.5122e-07,0.67189,1.0476,-0.54742
ENSG00000099810,ENST00000644715,0.98115,0.7436,1.3119,1.1292e-11,0.57205,0.42795,1.0193,-0.1564
ENSG00000186205,ENST00000366910,0.71521,0.518,1.0058,1.496e-06,0.056242,0.94376,0.93567,0.57917
ENSG00000117791,ENST00000366913,0.75749,0.55832,1.0446,1.0372e-07,0.083976,0.91602,0.95255,0.42083
ENSG00000172167,ENST00000305949,0.86295,0.73458,1.0181,1.1676e-29,0.36408,0.63592,0.94094,0.80879
ENSG00000137409,ENST00000373627,0.46647,0.33564,0.66088,0.013801,0.00040439,0.98579,0.74607,2.4982
ENSG00000109919,ENST00000302503,0.49362,0.35972,0.68941,0.0023418,0.00055345,0.9971,0.71026,2.4226
ENSG00000214827,ENST00000369476,0.18895,0.07725,0.59479,0.8957,0.002454,0.10184,0.36057,2.609
ENSG00000147649,ENST00000336273,0.46776,0.35591,0.62275,0.0022425,1.9496e-05,0.99774,0.96803,0.36061
ENSG00000127989,ENST00000351870,0.91707,0.68287,1.2504,8.179e-10,0.37497,0.62503,1.0658,-0.60796
ENSG00000120832,ENST00000240050,0.78868,0.56748,1.1174,5.2342e-07,0.13278,0.86722,1.0248,-0.21874
ENSG00000156469,ENST00000287025,0.9879,0.76725,1.286,4.9534e-14,0.67074,0.32926,0.94518,0.51124
ENSG00000122085,ENST00000391980,0.7543,0.51622,1.1314,3.0744e-05,0.11736,0.88261,0.89971,0.92411
ENSG00000188786,ENST00000373036,0.31255,0.22332,0.4463,0.99944,3.3233e-10,0.0005646,0.7039,3.8345
ENSG00000143033,ENST00000370298,0.13842,0.087132,0.22912,1.0,7.427299999999999e-21,8.3818e-12,0.68335,3.6016
ENSG00000103707,ENST00000220058,0.90682,0.71774,1.1564,4.3879e-15,0.45381,0.54619,1.0617,-0.57754
ENSG00000242114,ENST00000266263,1.1083,0.77314,1.6262,8.8155e-08,0.56571,0.43429,0.97705,0.14718
ENSG00000066855,ENST00000262146,0.72074,0.53402,0.98816,1.5639e-07,0.048173,0.95183,0.90509,0.80505
ENSG00000117640,ENST00000374303,0.35871,0.22129,0.60846,0.72821,0.00065576,0.27113,0.86606,1.0894
ENSG00000146410,ENST00000420702,1.0668,0.83801,1.3717,2.1399e-16,0.86788,0.13212,0.98367,0.14931
